date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,city
1608710400,4,263.69,0.13,0.84,82.25,1.15,33.67,38.88,1.38,Hassan
1608714000,4,257.02,0.12,1.03,85.83,1.33,35.83,41.1,1.46,Hassan
1608717600,4,257.02,0.09,1.41,87.26,1.46,35.94,41.03,1.58,Hassan
1608721200,4,257.02,0.08,2.1,87.98,1.52,34.86,39.65,1.85,Hassan
1608724800,4,270.37,0.04,3.21,91.55,1.65,35.98,40.8,2.22,Hassan
1608728400,4,300.41,0,5.91,89.41,1.88,38.18,43.55,3.61,Hassan
1608732000,4,340.46,0,8.82,80.82,2.12,40.03,46.28,5.38,Hassan
1608735600,4,380.52,0,11.48,70.1,2.33,41.1,48.38,7.16,Hassan
1608739200,4,423.91,0,15.08,57.94,2.33,41.01,49.23,8.74,Hassan
1608742800,4,447.27,0,17.14,47.92,2.24,39.25,47.78,9.12,Hassan
1608746400,4,447.27,0,16.97,37.91,2.38,35.13,43.38,7.85,Hassan
1608750000,4,447.27,0,15.42,30.76,2.38,32.55,40.49,5.45,Hassan
1608753600,4,447.27,0,13.54,26.82,1.85,32.42,40.43,3.8,Hassan
1608757200,4,433.92,0,10.88,27.18,1.37,33.84,42.03,3.55,Hassan
1608760800,4,420.57,0,8.74,29.68,1.16,37.14,45.85,3.64,Hassan
1608764400,4,407.22,0,7.03,34.69,1.24,42.15,51.49,3.26,Hassan
1608768000,4,393.87,0,5.83,41.84,1.57,48.24,58.37,2.91,Hassan
1608771600,5,387.19,0,5.36,49.35,2.06,53.61,64.5,2.63,Hassan
1608775200,5,397.21,0.01,6.94,50.78,2.41,56.09,67.86,2.6,Hassan
1608778800,5,410.56,0.43,8.57,51.5,2.8,57.89,70.48,2.69,Hassan
1608782400,5,390.53,0.74,6.6,63.66,3.4,58.26,70.53,2.31,Hassan
1608786000,5,373.84,0.65,4.84,76.53,3.31,57.8,69.33,2.5,Hassan
1608789600,5,357.15,0.37,3.09,92.98,3.13,58.95,69.96,2.82,Hassan
1608793200,4,303.75,0.18,1.61,90.84,2.27,45.06,52.72,2.12,Hassan
1608796800,4,273.71,0.14,1.33,85.83,1.67,35.84,41.56,1.88,Hassan
1608800400,4,267.03,0.12,1.48,85.12,1.48,33.62,38.95,1.98,Hassan
1608804000,4,267.03,0.11,1.76,83.69,1.36,32.61,37.7,2.06,Hassan
1608807600,4,267.03,0.06,2.42,82.25,1.39,32.54,37.53,2.31,Hassan
1608811200,4,277.04,0.01,3.26,84.4,1.59,34.77,39.99,2.6,Hassan
1608814800,4,307.08,0,6.77,80.82,2,38.41,44.4,4.24,Hassan
1608818400,4,343.8,0,9.85,72.96,2.3,40.66,47.49,6.27,Hassan
1608822000,4,367.17,0,10.88,65.8,2.41,41.04,48.56,7.73,Hassan
1608825600,4,387.19,0,11.48,58.65,2.35,41.72,49.84,8.99,Hassan
1608829200,4,413.9,0,12,55.08,2.35,43.8,52.46,10.01,Hassan
1608832800,4,440.6,0,12.68,52.21,2.5,46.64,55.85,10.39,Hassan
1608836400,4,447.27,0,12.51,49.35,2.8,48.24,57.73,9.12,Hassan
1608840000,4,423.91,0,10.54,47.92,2.83,47.79,57.06,6.9,Hassan
1608843600,4,390.53,0,7.97,50.78,2.62,46.92,55.68,4.88,Hassan
1608847200,4,370.5,0,6.08,53.64,2.35,47.24,55.65,3.71,Hassan
1608850800,4,363.83,0,5.27,55.08,2.18,48.29,56.58,3.1,Hassan
1608854400,4,367.17,0,5.06,55.08,2.03,49.81,58.17,2.76,Hassan
1608858000,5,377.18,0,5.44,54.36,2,51.35,59.99,2.6,Hassan
1608861600,5,397.21,0.01,6.94,52.93,2.09,53.27,62.5,2.66,Hassan
1608865200,5,410.56,0.36,8.05,53.64,2.18,54.68,64.2,2.79,Hassan
1608868800,5,367.17,0.57,5.36,74.39,2.03,50.93,59.19,2.25,Hassan
1608872400,4,337.12,0.45,3.3,89.41,2,48.8,56.18,2.25,Hassan
1608876000,4,320.44,0.26,1.86,103,2.12,49,55.86,2.34,Hassan
1608879600,4,267.03,0.13,1.01,100.14,1.67,38.85,43.82,1.69,Hassan
1608883200,4,243.66,0.11,0.91,97.28,1.42,33.74,37.79,1.44,Hassan
1608886800,4,243.66,0.11,1.05,98.71,1.39,33.17,36.96,1.46,Hassan
1608890400,4,243.66,0.11,1.3,98.71,1.3,32.26,35.82,1.58,Hassan
1608894000,4,247,0.12,1.78,97.28,1.25,31.29,34.66,1.85,Hassan
1608897600,4,253.68,0.07,2.66,98.71,1.34,30.93,34.25,2.22,Hassan
1608901200,4,277.04,0.01,5.48,95.84,1.62,31.64,35.39,3.74,Hassan
1608904800,4,310.42,0,7.8,90.12,2.03,31.84,36.24,5.7,Hassan
1608908400,4,330.45,0,9,82.97,2.41,31.32,36.27,7.41,Hassan
1608912000,4,350.48,0,9.6,75.82,2.65,30.77,36.22,8.74,Hassan
1608915600,4,363.83,0,9.6,71.53,2.68,31.54,37.48,9.5,Hassan
1608919200,4,377.18,0,9.51,66.52,2.56,34.42,40.88,9.75,Hassan
1608922800,4,390.53,0,9.51,59.37,2.3,38.07,45.1,10.26,Hassan
1608926400,4,417.23,0,10.03,49.35,2,43.09,50.92,11.02,Hassan
1608930000,5,480.65,0,12,39.7,2,51.58,60.53,9.63,Hassan
1608933600,5,574.11,0,15.42,30.76,2.15,60.39,70.34,6.9,Hassan
1608937200,5,654.22,0,18.51,24.32,2.12,66.89,77.44,5.07,Hassan
1608940800,5,707.63,0.01,20.22,20.39,2.06,71.53,82.45,4.43,Hassan
1608944400,5,741.01,0.03,20.91,18.24,2.12,73.83,85.04,4.18,Hassan
1608948000,5,741.01,0.19,21.08,17.52,2.33,72.97,84.35,3.45,Hassan
1608951600,5,687.6,1.31,17.48,26.11,2.62,69.44,80.39,2.66,Hassan
1608955200,5,480.65,0.64,8.31,65.09,3.16,59.06,67.82,1.84,Hassan
1608958800,5,427.25,0.5,4.88,77.96,2.74,54.81,62.98,2.57,Hassan
1608962400,5,393.87,0.29,2.74,90.12,2.27,55,62.65,2.44,Hassan
1608966000,4,327.11,0.19,1.02,103,1.46,44.87,50.48,1.9,Hassan
1608969600,4,293.73,0.13,0.69,104.43,1.06,35.68,39.71,1.73,Hassan
1608973200,4,270.37,0.12,0.69,104.43,0.86,29.46,32.51,1.69,Hassan
1608976800,4,263.69,0.22,1.33,104.43,0.95,27.53,30.24,2.44,Hassan
1608980400,4,280.38,0.38,2.72,105.86,1.31,29.7,32.53,3.8,Hassan
1608984000,4,303.75,0.39,5.18,104.43,1.82,33.68,36.82,5,Hassan
1608987600,4,340.46,0.08,8.74,97.28,2.47,40.23,44.03,6.59,Hassan
1608991200,4,377.18,0,9.85,89.41,3.13,48.76,53.5,8.04,Hassan
1608994800,5,400.54,0,9.43,86.55,3.55,56.3,61.82,8.87,Hassan
1608998400,5,410.56,0,8.57,85.12,3.52,61.85,67.91,9.25,Hassan
1609002000,5,417.23,0,7.8,81.54,3.19,66.25,72.83,9.37,Hassan
1609005600,5,423.91,0,7.28,75.82,2.74,69.69,76.63,9.12,Hassan
1609009200,5,427.25,0,6.77,70.1,2.27,70.94,77.93,7.22,Hassan
1609012800,5,433.92,0,6.26,62.94,1.77,71.62,78.71,5,Hassan
1609016400,5,440.6,0,5.74,57.22,1.42,71.99,79.34,3.71,Hassan
1609020000,5,447.27,0,5.31,52.21,1.18,72.85,80.41,3.39,Hassan
1609023600,5,453.95,0,5.1,47.92,1.01,74.77,82.52,3.29,Hassan
1609027200,5,467.3,0,5.18,45.78,0.97,77.68,85.69,3.36,Hassan
1609030800,5,487.33,0,6,43.99,1.12,81.02,89.49,3.42,Hassan
1609034400,5,520.71,0.04,8.05,42.56,1.49,84.2,93.39,3.17,Hassan
1609038000,5,534.06,0.8,8.14,50.07,1.94,88.85,98.24,2.88,Hassan
1609041600,5,473.98,0.57,3.64,87.98,2.44,87.43,94.91,1.77,Hassan
1609045200,5,447.27,0.42,2.38,101.57,2.18,83.56,90.42,2.19,Hassan
1609048800,5,433.92,0.26,1.52,110.15,1.97,80.95,87.45,2.76,Hassan
1609052400,4,317.1,0.13,0.76,110.15,1.57,46.22,49.58,1.54,Hassan
1609056000,4,283.72,0.12,0.7,113.01,1.82,38.97,41.53,1.36,Hassan
1609059600,4,290.39,0.13,0.83,118.73,2.47,43.74,46.33,1.41,Hassan
1609063200,5,310.42,0.2,1.46,123.02,3.1,50.54,53.37,1.98,Hassan
1609066800,5,337.12,0.28,2.74,123.02,3.52,57.54,60.69,3.01,Hassan
1609070400,5,367.17,0.21,4.93,120.16,3.82,63.7,67.19,4.02,Hassan
1609074000,5,403.88,0.02,7.37,110.15,4.17,71.54,75.56,5.32,Hassan
1609077600,5,440.6,0,7.8,103,4.53,81.03,85.72,6.27,Hassan
1609081200,5,467.3,0,7.37,100.14,4.77,90.88,96.11,6.71,Hassan
1609084800,5,480.65,0,6.77,97.28,4.71,97.91,103.6,6.78,Hassan
1609088400,5,487.33,0,6.34,92.98,4.53,101.54,107.71,6.78,Hassan
1609092000,5,494,0,6.08,87.26,4.11,102.5,109.12,7.22,Hassan
1609095600,5,507.36,0,6.6,75.82,3.22,100.83,107.85,7.79,Hassan
1609099200,5,540.73,0,8.05,61.51,2.59,100.46,108.27,6.46,Hassan
1609102800,5,587.46,0,9.51,50.07,2.33,102.74,111.58,4.69,Hassan
1609106400,5,620.84,0,10.2,43.27,2.15,105.81,115.49,4.12,Hassan
1609110000,5,640.87,0,10.37,37.91,1.89,107.4,117.63,3.99,Hassan
1609113600,5,660.9,0,10.88,32.9,1.65,109.89,120.63,3.96,Hassan
1609117200,5,687.6,0.01,12.34,27.54,1.65,111.67,123.12,3.9,Hassan
1609120800,5,734.33,0.13,15.42,22.53,2,113.93,126.71,3.55,Hassan
1609124400,5,761.03,1.77,15.59,25.75,2.5,115.73,129.15,3.04,Hassan
1609128000,5,580.79,0.71,7.88,75.82,4.05,109.65,120.98,1.66,Hassan
1609131600,5,540.73,0.59,5.57,91.55,4.11,108.06,118.76,2.19,Hassan
1609135200,5,514.03,0.4,3.64,104.43,3.67,108.64,118.7,2.38,Hassan
1609138800,5,357.15,0.16,1.27,111.58,2.35,66.42,71.4,0.86,Hassan
1609142400,5,310.42,0.12,0.99,110.15,2.06,51.76,55.25,0.9,Hassan
1609146000,4,300.41,0.12,1.05,113.01,2.09,49.2,52.22,1.14,Hassan
1609149600,5,317.1,0.3,2.16,114.44,2.3,51.87,55.01,2.28,Hassan
1609153200,5,347.14,0.45,4.84,113.01,2.56,55.38,59.04,4.12,Hassan
1609156800,5,373.84,0.28,9.34,104.43,2.77,55.92,60.11,5.76,Hassan
1609160400,5,403.88,0.01,13.2,91.55,3.13,57.54,62.37,7.28,Hassan
1609164000,5,427.25,0,13.37,84.4,3.58,61.53,67.04,8.49,Hassan
1609167600,5,447.27,0,12.17,82.25,3.93,66.08,72.04,9.25,Hassan
1609171200,5,453.95,0,10.8,82.25,3.93,68.89,75.03,9.5,Hassan
1609174800,5,447.27,0,9.94,81.54,3.67,68.56,74.66,9.37,Hassan
1609178400,5,447.27,0,9.68,77.25,3.22,68.79,74.78,9.12,Hassan
1609182000,5,453.95,0,9.6,69.38,2.89,70.8,76.76,9.25,Hassan
1609185600,5,487.33,0,10.37,59.37,3.13,74.17,80.45,9.75,Hassan
1609189200,5,574.11,0,13.02,48.64,3.87,81.98,88.95,9.88,Hassan
1609192800,5,667.57,0,16.11,40.05,4.41,93.4,101.16,9.63,Hassan
1609196400,5,734.33,0,17.14,36.48,4.11,105.17,113.74,8.11,Hassan
1609200000,5,767.71,0,16.79,36.48,3.4,114.75,124.13,5.76,Hassan
1609203600,5,767.71,0,15.77,38.98,2.86,120.91,131.28,4.43,Hassan
1609207200,5,754.36,0.1,15.94,40.41,2.83,123.65,135.31,3.99,Hassan
1609210800,5,714.3,1.33,13.71,50.78,2.98,124.5,136.58,3.42,Hassan
1609214400,5,607.49,1.36,7.37,78.68,3.19,118.77,129.66,2.69,Hassan
1609218000,5,567.44,0.88,4.8,104.43,3.22,117.59,128.13,2.95,Hassan
1609221600,5,554.09,0.42,2.83,130.18,3.46,123.88,134.66,3.17,Hassan
1609225200,5,390.53,0.15,1.07,120.16,2.62,80.09,86.25,0.68,Hassan
1609228800,5,327.11,0.14,0.92,105.86,1.89,54.81,58.91,0.67,Hassan
1609232400,4,303.75,0.14,1.03,95.84,1.48,41.78,44.94,0.97,Hassan
1609236000,4,297.07,0.11,1.39,85.83,1.21,32.8,35.38,1.24,Hassan
1609239600,4,307.08,0.09,2.16,84.4,1.22,29.69,32.07,1.62,Hassan
1609243200,4,327.11,0.03,3.26,88.69,1.42,29.26,31.66,1.95,Hassan
1609246800,4,360.49,0,5.48,90.12,1.89,30.94,33.83,3.01,Hassan
1609250400,4,383.85,0,7.2,83.69,2.33,31.55,35.23,4.24,Hassan
1609254000,4,387.19,0,7.97,73.67,2.5,30.94,35.36,5.19,Hassan
1609257600,4,390.53,0,8.05,65.09,2.59,31.89,37.08,5.83,Hassan
1609261200,4,400.54,0,7.11,61.51,2.68,37.37,43.74,5.89,Hassan
1609264800,4,403.88,0,6.34,62.23,2.77,42.81,49.81,5.45,Hassan
1609268400,4,400.54,0,5.57,62.94,2.71,42.65,49.14,4.5,Hassan
1609272000,4,400.54,0,5.1,62.23,2.38,40.92,46.93,3.61,Hassan
1609275600,4,407.22,0,4.5,61.51,2.15,42.25,48.55,2.82,Hassan
1609279200,4,410.56,0,3.9,62.23,1.97,42.39,48.8,2.34,Hassan
1609282800,4,410.56,0,3.34,62.94,1.8,40.59,46.51,2.06,Hassan
1609286400,4,403.88,0,3,64.37,1.62,39.03,44.17,1.79,Hassan
1609290000,4,403.88,0,3.17,65.09,1.58,40.6,45.9,1.82,Hassan
1609293600,4,410.56,0,4.24,65.09,1.67,43.06,48.94,1.87,Hassan
1609297200,4,417.23,0.14,5.66,64.37,1.74,42.47,48.47,1.93,Hassan
1609300800,4,403.88,0.44,4.8,67.95,1.62,36.34,41.68,1.93,Hassan
1609304400,4,380.52,0.45,3.47,76.53,1.59,32.12,36.98,2.15,Hassan
1609308000,4,367.17,0.29,2.25,90.12,1.64,30.43,34.86,2.28,Hassan
1609311600,2,337.12,0.13,1.05,84.4,1,16.81,19.11,1.52,Hassan
1609315200,2,327.11,0.11,0.87,80.82,0.83,11.63,13.13,1.36,Hassan
1609318800,2,323.77,0.11,0.88,82.25,0.94,11.28,12.57,1.41,Hassan
1609322400,2,323.77,0.11,1.08,85.12,1.04,11.22,12.33,1.52,Hassan
1609326000,2,330.45,0.1,1.71,87.98,1.16,10.38,11.38,1.77,Hassan
1609329600,2,337.12,0.05,2.68,88.69,1.43,9.49,10.5,2.03,Hassan
1609333200,2,350.48,0,4.11,88.69,2.03,9.77,11.02,2.69,Hassan
1609336800,2,367.17,0,5.14,85.12,2.65,9.96,11.65,3.45,Hassan
1609340400,2,380.52,0,6.08,79.39,3.07,10.66,12.89,4.05,Hassan
1609344000,2,393.87,0,6.86,69.38,3.16,12.82,15.9,4.56,Hassan
1609347600,2,403.88,0,7.71,59.37,3.1,16.19,20.54,4.75,Hassan
1609351200,3,410.56,0,8.31,54.36,3.19,21.06,27.07,4.5,Hassan
1609354800,4,410.56,0,7.88,54.36,3.28,27.34,34.99,3.9,Hassan
1609358400,4,403.88,0,7.2,54.36,3.19,32.06,40.62,3.36,Hassan
1609362000,4,410.56,0,6.94,52.93,3.1,35.22,43.98,2.79,Hassan
1609365600,4,417.23,0,6.77,50.78,3.13,37.2,45.79,2.38,Hassan
1609369200,4,413.9,0,6.51,50.07,3.07,36.61,44.53,2.15,Hassan
1609372800,4,403.88,0,6,50.78,2.89,32.39,39.11,2.06,Hassan
1609376400,4,377.18,0,5.4,52.93,2.68,25.57,30.71,2,Hassan
1609380000,2,343.8,0,5.01,57.94,2.47,19.14,22.84,1.88,Hassan
1609383600,2,320.44,0.02,4.8,65.09,2.18,15.55,18.5,1.84,Hassan
1609387200,2,303.75,0.06,3.73,76.53,1.8,12.2,14.49,1.66,Hassan
1609390800,2,297.07,0.12,3.09,84.4,1.7,10.14,12.05,1.62,Hassan
1609394400,2,297.07,0.17,2.83,90.12,1.79,9.82,11.63,1.65,Hassan
1609398000,2,300.41,0.15,2.61,94.41,1.85,9.47,10.89,1.47,Hassan
1609401600,2,307.08,0.12,2.87,97.28,1.91,10,11.09,1.33,Hassan
1609405200,2,327.11,0.09,3.09,103,2.06,11.48,12.4,1.28,Hassan
1609408800,2,343.8,0.09,3.13,104.43,2.24,13.07,13.97,1.31,Hassan
1609412400,2,347.14,0.11,3.51,95.84,2.15,16.38,17.79,1.65,Hassan
1609416000,2,340.46,0.08,4.2,80.82,1.74,19.17,21.44,2.06,Hassan
1609419600,3,343.8,0.01,5.83,63.66,1.48,20.58,24.25,3.17,Hassan
1609423200,3,357.15,0,7.54,52.21,1.51,20.91,25.93,4.62,Hassan
1609426800,3,377.18,0,9,44.7,1.7,21.05,26.92,5.64,Hassan
1609430400,3,393.87,0,10.45,39.34,1.94,21.32,27.82,6.08,Hassan
1609434000,3,403.88,0,11.14,36.12,2.09,22.05,29.26,6.08,Hassan
1609437600,3,403.88,0,10.8,36.84,2.09,24.12,32.42,5.7,Hassan
1609441200,4,393.87,0,8.82,43.63,1.94,28.9,38.66,4.81,Hassan
1609444800,4,390.53,0,7.28,49.35,1.89,34.7,46.08,3.93,Hassan
1609448400,4,403.88,0,6.86,52.93,2.27,40.41,53.85,3.14,Hassan
1609452000,4,423.91,0,7.03,53.64,2.92,45.27,60.81,2.63,Hassan
1609455600,4,427.25,0,6.86,55.79,3.31,48.93,65.89,2.12,Hassan
1609459200,5,417.23,0,6.26,58.65,3.22,50.26,66.71,1.66,Hassan
1609462800,4,393.87,0,5.74,62.23,2.95,45.52,59.67,1.55,Hassan
1609466400,4,370.5,0.01,6,62.94,2.8,38.7,50.31,1.63,Hassan
1609470000,4,357.15,0.1,6.77,62.94,2.71,33.89,43.6,1.84,Hassan
1609473600,4,310.42,0.19,4.58,66.52,1.89,26.28,32.46,1.58,Hassan
1609477200,3,293.73,0.23,3.13,70.1,1.45,23.57,28.05,1.65,Hassan
1609480800,3,290.39,0.22,2.4,75.1,1.25,20.99,24.58,1.69,Hassan
1609484400,2,287.06,0.22,1.52,80.11,0.98,17.23,19.98,1.66,Hassan
1609488000,2,287.06,0.15,1.17,83.69,0.77,14.22,16.41,1.68,Hassan
1609491600,2,287.06,0.14,1.11,91.55,0.75,13.88,15.98,1.79,Hassan
1609495200,2,287.06,0.17,1.13,103,0.86,16.54,18.88,1.93,Hassan
1609498800,3,287.06,0.16,1.71,111.58,1.07,21.52,24.45,2.15,Hassan
1609502400,4,293.73,0.08,2.83,117.3,1.42,30.25,34.45,2.25,Hassan
1609506000,4,320.44,0,4.76,114.44,2.03,39.7,46.01,2.91,Hassan
1609509600,4,357.15,0,6.17,108.72,2.8,46.22,54.87,3.96,Hassan
1609513200,4,400.54,0,7.8,100.14,3.58,48.58,58.71,5.07,Hassan
1609516800,5,447.27,0,9.6,90.84,4.47,51.69,62.99,5.83,Hassan
1609520400,5,494,0,10.8,82.25,4.89,57.33,69.53,6.14,Hassan
1609524000,5,534.06,0,11.82,73.67,4.89,63,75,5.89,Hassan
1609527600,5,580.79,0,12.17,67.23,4.89,68.62,80.15,5.07,Hassan
1609531200,5,620.84,0,11.65,62.23,5.01,78.55,90.76,3.93,Hassan
1609534800,5,627.52,0,10.28,62.23,4.77,92.52,107.18,2.72,Hassan
1609538400,5,594.14,0,7.88,67.23,3.99,99.26,116.36,2.06,Hassan
1609542000,5,540.73,0,5.74,71.53,3.1,95.54,113.05,1.74,Hassan
1609545600,5,500.68,0,4.41,74.39,2.56,86.37,102.95,1.58,Hassan
1609549200,5,460.63,0,3.86,75.82,2.27,74.29,89.06,1.66,Hassan
1609552800,5,427.25,0,3.94,76.53,2.06,59.34,71.82,1.95,Hassan
1609556400,4,400.54,0.18,4.16,77.96,1.79,45.95,56.25,2.22,Hassan
1609560000,4,367.17,0.46,3.21,81.54,1.52,35.79,44.18,2.44,Hassan
1609563600,4,340.46,0.37,2.08,89.41,1.46,29.55,36.73,2.69,Hassan
1609567200,4,317.1,0.24,1.27,97.28,1.64,28.07,34.93,2.76,Hassan
1609570800,3,267.03,0.14,0.76,91.55,1.34,20.27,25.3,2.03,Hassan
1609574400,2,257.02,0.13,0.74,90.12,1.25,18.21,22.64,1.85,Hassan
1609578000,3,273.71,0.15,0.93,103,1.54,23.61,28.93,2.15,Hassan
1609581600,3,280.38,0.15,1.15,107.29,1.58,24.71,30.22,2.28,Hassan
1609585200,2,267.03,0.13,1.5,92.98,1.33,18.34,22.71,2.22,Hassan
1609588800,2,267.03,0.07,2.14,78.68,1.06,12.59,15.94,2.22,Hassan
1609592400,2,290.39,0.01,3.13,70.1,1.04,11.43,14.73,2.63,Hassan
1609596000,2,310.42,0,3.64,67.95,1.16,12.47,15.98,3.23,Hassan
1609599600,2,317.1,0,3.94,66.52,1.31,13.67,17.21,3.77,Hassan
1609603200,2,317.1,0,4.33,64.37,1.45,14.74,18.05,3.96,Hassan
1609606800,2,327.11,0,4.88,60.8,1.54,15.33,18.1,3.48,Hassan
1609610400,2,340.46,0,5.48,56.51,1.62,15.66,17.9,2.66,Hassan
1609614000,2,350.48,0,5.83,52.93,1.71,16.97,18.84,2.15,Hassan
1609617600,3,363.83,0,5.57,50.07,1.83,20.53,22.32,1.93,Hassan
1609621200,4,373.84,0,5.1,50.07,1.94,25.94,27.65,1.81,Hassan
1609624800,4,387.19,0,4.76,51.5,2.12,32.08,33.78,1.66,Hassan
1609628400,4,403.88,0,4.5,53.64,2.21,36.22,37.94,1.6,Hassan
1609632000,4,413.9,0,4.11,55.79,1.97,37.38,39.09,1.58,Hassan
1609635600,4,413.9,0,3.6,58.65,1.49,34.9,36.62,1.69,Hassan
1609639200,4,407.22,0,3.6,60.08,1.13,30.48,32.25,1.73,Hassan
1609642800,4,400.54,0.06,3.81,60.8,0.95,26.41,28.14,1.68,Hassan
1609646400,3,370.5,0.13,3.34,65.09,0.86,21.42,23.01,1.71,Hassan
1609650000,2,357.15,0.13,2.87,66.52,0.84,17.52,19.04,1.85,Hassan
1609653600,2,340.46,0.11,2.61,67.23,0.89,13.89,15.32,1.92,Hassan
1609657200,1,293.73,0.13,1.86,70.1,0.77,8.4,9.3,1.46,Hassan
1609660800,1,273.71,0.16,1.39,72.96,0.77,6.21,6.93,1.38,Hassan
1609664400,1,263.69,0.18,1.14,75.82,0.86,5.65,6.39,1.44,Hassan
1609668000,1,260.35,0.18,1.23,77.25,0.89,5.28,6.09,1.62,Hassan
1609671600,1,263.69,0.18,1.95,76.53,0.93,5.03,5.82,1.82,Hassan
1609675200,1,270.37,0.1,3,72.96,0.92,4.8,5.47,1.82,Hassan
1609678800,1,290.39,0.01,4.76,67.23,0.93,5.18,5.92,2.06,Hassan
1609682400,1,310.42,0,5.57,61.51,0.95,5.46,6.43,2.15,Hassan
1609686000,1,327.11,0,5.74,57.94,1,5.5,6.65,2.03,Hassan
1609689600,1,340.46,0,5.57,55.79,1.09,6.03,7.3,2.03,Hassan
1609693200,1,353.81,0,5.36,54.36,1.19,7.1,8.4,1.98,Hassan
1609696800,1,363.83,0,5.14,52.21,1.15,7.81,8.94,1.88,Hassan
1609700400,1,360.49,0,4.76,50.07,1.03,8.93,9.93,1.84,Hassan
1609704000,2,360.49,0,4.37,48.64,1,11.68,12.7,1.82,Hassan
1609707600,2,357.15,0,4.2,47.21,1.01,15.9,16.96,1.74,Hassan
1609711200,2,363.83,0,4.28,44.7,1.01,19.06,20.16,1.62,Hassan
1609714800,3,373.84,0,4.5,40.77,1.09,20.61,21.8,1.63,Hassan
1609718400,3,383.85,0,4.67,37.55,1.21,21.07,22.34,1.63,Hassan
1609722000,3,387.19,0,4.67,36.48,1.33,20.63,22.01,1.6,Hassan
1609725600,2,387.19,0,4.97,37.91,1.43,19.77,21.49,1.62,Hassan
1609729200,2,380.52,0.03,5.4,41.84,1.51,18.03,20.03,1.58,Hassan
1609732800,2,360.49,0.1,5.06,49.35,1.54,14.8,16.61,1.49,Hassan
1609736400,2,347.14,0.19,4.46,54.36,1.49,11.31,12.7,1.5,Hassan
1609740000,2,343.8,0.26,4.07,57.22,1.37,10.04,11.27,1.65,Hassan
1609743600,1,337.12,0.31,3.21,63.66,1.27,9.12,10.22,1.62,Hassan
1609747200,1,337.12,0.27,2.49,70.1,1.3,9.12,10.16,1.6,Hassan
1609750800,1,337.12,0.2,1.89,75.82,1.28,9.07,10.04,1.58,Hassan
1609754400,1,333.79,0.15,1.61,79.39,1.21,7.84,8.72,1.62,Hassan
1609758000,2,333.79,0.14,1.99,80.82,1.19,6.58,7.42,1.87,Hassan
1609761600,2,337.12,0.1,2.91,80.11,1.27,5.95,6.85,2.22,Hassan
1609765200,1,337.12,0.01,4.2,76.53,1.46,6.23,7.39,2.76,Hassan
1609768800,1,340.46,0,5.01,70.1,1.67,7.34,8.88,3.26,Hassan
1609772400,1,343.8,0,5.57,64.37,1.85,8.79,10.71,3.39,Hassan
1609776000,2,353.81,0,6.43,59.37,2.03,10.7,13.16,3.45,Hassan
1609779600,2,370.5,0,7.2,55.08,2.12,12.2,15.2,3.36,Hassan
1609783200,2,390.53,0,7.45,51.5,2,13.1,16.33,3.04,Hassan
1609786800,2,407.22,0,7.28,49.35,1.85,13.25,16.38,2.82,Hassan
1609790400,2,427.25,0,6.6,47.92,1.86,12.68,15.63,2.76,Hassan
1609794000,2,440.6,0,5.57,47.92,1.82,12.23,14.89,2.57,Hassan
1609797600,2,453.95,0,4.28,52.93,1.89,13.38,15.74,2.03,Hassan
1609801200,2,460.63,0,3.43,57.94,2.21,15.59,17.72,1.69,Hassan
1609804800,2,467.3,0,3.04,62.23,2.71,15.48,17.18,1.55,Hassan
1609808400,2,480.65,0,3.13,64.37,3.1,15.06,16.62,1.47,Hassan
1609812000,2,480.65,0,3.94,62.94,3.07,14.52,16.22,1.43,Hassan
1609815600,2,480.65,0.02,4.88,60.08,2.47,12.52,14.27,1.5,Hassan
1609819200,1,453.95,0.14,4.63,60.08,1.64,9.14,10.79,1.73,Hassan
1609822800,1,417.23,0.29,3.47,62.94,1.07,6.73,8.38,2.12,Hassan
1609826400,1,393.87,0.29,2.4,71.53,0.89,6.81,8.58,2.47,Hassan
1609830000,1,333.79,0.17,1.19,74.39,0.66,5.64,6.9,1.84,Hassan
1609833600,1,310.42,0.13,0.94,79.39,0.8,6.58,7.75,1.73,Hassan
1609837200,2,320.44,0.15,1.14,90.84,1.24,9.02,10.39,1.84,Hassan
1609840800,2,330.45,0.16,1.54,94.41,1.52,9.71,11.13,1.93,Hassan
1609844400,2,330.45,0.14,2.34,86.55,1.58,8.1,9.57,2.19,Hassan
1609848000,1,333.79,0.06,3.56,73.67,1.58,5.61,6.98,2.41,Hassan
1609851600,1,360.49,0,5.31,65.09,1.79,4.48,5.88,2.98,Hassan
1609855200,1,397.21,0,6.77,62.23,2.18,4.73,6.38,3.71,Hassan
1609858800,1,427.25,0,7.71,60.08,2.47,5.6,7.55,4.31,Hassan
1609862400,1,440.6,0,8.14,55.08,2.59,6.01,7.93,4.24,Hassan
1609866000,1,447.27,0,7.97,49.35,2.38,5.7,7.31,3.48,Hassan
1609869600,1,453.95,0,7.37,46.49,2,5.4,6.59,2.47,Hassan
1609873200,1,453.95,0,6.26,45.78,1.61,5.89,6.78,1.76,Hassan
1609876800,1,453.95,0,5.4,45.06,1.37,6.78,7.56,1.54,Hassan
1609880400,1,453.95,0,4.88,43.99,1.27,7.54,8.27,1.47,Hassan
